product_name,product_category,review_text,rating,date,language
"Echo (White),,,
Echo (White),,,","Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers","This tablet conked out on me the first day I powered it on. The Amazon symbol came up and never went past that screen. I was highly annoyed because I purchased it as a first to send it out of the country. My biggest mistake was trusting that everything would work fine, instead I should've powered on the device to ensure everything was fine.",2.0,2017-06-22T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",We got this for our son. He is always wanting to play on Mom's tablet so we thought this would be a good choice. His aunt does a lot of tech shopping and bought this same one for his sister so we got the same one. Within a month the charging cord on both units quit working and shortly after that the ports became squirly so you have to hold them just right or they don't charge. Save your money and get a more expensive but better quality product.,1.0,2017-07-19T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers","My kids use it for playing games only. Memory is too limited. If you want to expand memory you have to buy special memory card from Amazon. Regular cards won't work. I'll like the app free time to help protect the kids from what they watch and play but it is difficult and time consuming to get updates for the games they play. Amazon does not have the best user friendly software for their tablets. They do what we get it for, entertain the kids for awhile.",2.0,2017-07-20T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers","I bought this to use only one application. Oh, is it most difficult to get this thing to continuously work! And I still can't get the geek squad program to properly download onto the device. I'm pretty disappointed.",2.0,2017-07-29T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers","I have bought 2 tablets for my son and didn't open it after I received it because it was a birthday gift for them and when they open it on their Big day 1 of the tablet didn't turn on ,the screen is just purple I m out of country right now and will be back on August 4,2107 and I emailed BEST BUY ""Geek Squad "" and told them the whole situation but nobody responded,very disappointed it was a surprise gift for my kiddos and 1 of my son was really upset that tablet won't turn on,let's see if Best Buy read my review and take some action !!!",1.0,2017-07-22T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",Poor response. Very sluggish. Even the Amazon app is slow. Not so on my Apple or Droid tablets. I've yet to load any apps.,2.0,2017-07-21T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers","I had a Nook, but it died so I wanted a replacement, and bought this Fire tablet on black friday last year because it was very inexpensive, but as the old adage goes, you get what you pay for. It's OK for basic web surfing, but it's limited, slow, and has one little speaker on the back so if you lay it on a table you won't be able to hear it very well.",2.0,2017-08-17T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers","No the best tabler, is loaded with bloatware from amazon.",2.0,2017-08-16T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","Bought this item with high expectations of its capabilities. It would be extremely lenghty to supply full details, let me just say that technology is not there yet with AI devices like this....",2.0,2017-05-12T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",This is useless. I have tried to calibrate it to my smart home. Pointless.,1.0,2017-06-16T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",I'm returning it because a new version is coming i,1.0,2017-06-16T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",I feel that Alexa does not know a lot of information. It gets very frustrating.,2.0,2017-06-21T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",You need gooooood wifi for this. If the wifi isn't good like it's in and out this will not work that good. You also need the app to set up alexa. I would only recommend this if you have great wifi,1.0,2017-06-22T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","Device does not stay connected to wifi, always disconnecting. This makes product unusable for alarms and timers. When used to work with harmony, at times, does not turn on all devices. Over priced and overrated. Purchased Google Home, for the past week, it has not lost contact with wifi, and works perfectly with harmony hub. Difficult setup with echo, even with 5-6 times with echo support, they can't figure it out. Wish I could return, not too late.",1.0,2017-07-06T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","Purchase the echo with my Vivint system because sales person pushed the product stating it would enhance the Vivint capabilities. Not really so...it's a nice gadget for music and putting together shopping lists and ""to-do"" lists, but not really something we needed. In addition, not enough apps that work with it.",2.0,2017-07-04T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","Thought we'd have tons of fun with Alexa; found that had to stretch to use it productively. Maybe that's why Amazon puts out a steady stream of ""Here's what's new with Alexa"" emails, a lot of them revolving around buying more stuff from Amazon.",2.0,2017-07-07T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",We love it (that's me & my wife) . My son & daughter-in law & 2 grand-girls all love it.,1.0,2017-07-07T00:00:00.000Z,en
